,Post,Comment,Likes,Sentiment,Tipo,Produto/Serviço
995,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Boa noite alguém pode me informar no caso meu cartão de débito quebrou como eu faço pra ter outro ?,0,Neutro,Dúvida,Cartões
996,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Uns dos pior banco que eu ja vi na vida. Primera coisa que eu vou fazer quando chegar no Brazil y cancelar minha conta nesse banco.,0,Negativo,Reclamação,Contas
997,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Boa noite éu sou Genilson e  tenho conta corrente na caixa eu gostaria de saber pós éu gastaria de compra um máquina como ó micoquerdito pós então eu já foi na minha agência ó gerente falou q a linha estava suspensa éu gastaria de saber como faço pra obter a linha.,1,Neutro,Dúvida,Contas
998,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Qual são os dia de pagamento do Benifcio de 2018 até quem recebe um salário minino,0,Neutro,Dúvida,PIS
999,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"boa tarde preciso solicitar a segunda via do meu cartão poupaça , vc poderiam mim ajjudar",0,Neutro,Solicitação,Cartões
1000,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Preciso pedir um novo cartão de debito o meu foi danificado como faço,0,Neutro,Dúvida,Cartões
1001,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Olá gostaria de saber informações sobre o anuidade de cartão de crédito.,1,Neutro,Dúvida,Cartões
1002,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Oi já tenho conta aí na caixa e quero pedi um cartão de credito,0,Neutro,Solicitação,Cartões
1003,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,preciso de um boleto habitacional atualizado,0,Neutro,Solicitação,Habitação
1004,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Como faço para enviar um curriculum pra trabalhar na caixa econômica,0,Neutro,Dúvida,Outros/Não Especificado
1005,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,COMO FAÇO PARA PEDIR A SEGUNDA VIA DO MEU CARTAO DE DEBITO POR AQUI?,0,Neutro,Dúvida,Cartões
1006,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,to tentando acessar a vitrine de joias do leilao e nao consigo porque???????????,0,Neutro,Dúvida,Empréstimos
1007,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Bom dia gostaria de saber porque não tenho direito de receber,0,Neutro,Dúvida,Outros/Não Especificado
1008,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Como consigo meu COD. IBAN?,1,Neutro,Dúvida,Contas
1009,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,alguem sabe pq o seguro desemprego ta atrasado,0,Neutro,Dúvida,Seguro-Desemprego
1010,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Perdi meu cartão como posso fazer outro,0,Neutro,Dúvida,Cartões
1011,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Como conseguir faser um empréstimo pessial,0,Neutro,Dúvida,Empréstimos
1012,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Como faço para pedir cartao de crédito ?,0,Neutro,Dúvida,Cartões
1013,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,como faço para adquirir um cartão de debito da caixa .,0,Neutro,Dúvida,Cartões
1014,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,saber o numero  do meu  cadastro,0,,,
1015,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Quero renegociar. Como faço,",0,Neutro,Dúvida,Empréstimos
1016,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Quero negociar,0,Neutro,Solicitação,Outros/Não Especificado
1017,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Quero renegociar,0,Neutro,Dúvida,Empréstimos
1018,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,negociar dividas,0,Neutro,Solicitação,Outros/Não Especificado
1019,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Quero saber  é do x.cap,0,Neutro,Dúvida,Outros/Não Especificado
1020,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Quero renegociar minha dividida,0,Neutro,Solicitação,Outros/Não Especificado
1021,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Bom dia,0,,,
1022,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Olhem inbox.,0,Neutro,Solicitação,Atendimento Redes Sociais
1023,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Boa.noite,0,,,
1024,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"LIGANDO PARA O 08007260101 PARA SOLICITAR A EMISSÃO DE UM CARTÃO DE CONTA DE POUPANÇA QUE EU DEVO  FAZER PELO FACEBOOKK. EU NÃO ENTENDI, POIS NÃO DEVERIA  O INTERNET BANKING CAIXA ME PERMITIR UMA VEZ QUE TENHO A SENHA DE ACESSO DA CONTA. A CAIXA NÃO TEM OUTROS RECURSOS QUE ME VIABILIZE A EMISSÃO DO CARTÃO SEM IR NA AGÊNCIA DE ORIGEM.?",0,Negativo,Solicitação,"Contas, Cartões"
1025,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,por favor entre em contato comigo zap 22 992577291,0,Neutro,Solicitação,Atendimento Redes Sociais
1026,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Gostaria de saber se terei direito ao Pis 2017/2018,pois a empresa onde trabalho declarou minha RAIS em 14/03/2017,pois quando ligo pra caixa me informam que ela não há informações de RAIS no ano base.
Bom dia 
Agradeço a compreensão",1,Neutro,Dúvida,PIS
1027,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Msndei meus dados até agora ñ obtive resposta,0,Neutro,Solicitação,Atendimento Redes Sociais
1028,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Olá, alguém pode tirar essa dúvida, fui demitido sem justa causa da empresa em que eu trabalhava em 2016, já saquei o FGTS recebi todos meus benefícios tudo certinho na época, só que agora fui puxar o extrato no site da caixa e lá consta que ainda tem um saldo de R$ 298,06 é possível sacar com o cartão cidadão? Estou em dúvida, pois saquei tudo na época que fui demitido e tenho toda papelada. Alguém pode me ajudar?
SALDO: R$ 298,06	Atualizado em: 05/002/2018",0,Neutro,Dúvida,"FGTS, PIS"
1029,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Ola Caixa enviaram um valor usando TED bancário mais como eles erram 1 número da conta mesmo assim o TED foi concluído , Informaram que se eu for com CPF na caixa eu CONCIGO pedir extorno sendo que número da conta está errada mais o CPF está correto ? No caso retirar da conta errada pra enviar pra minha e possível ?",0,Neutro,Dúvida,Contas
1030,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Fran Acosta,0,,,
1031,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Cancelamento indevido Cartões de Crédito.
No dia 26/12 realizei o pagamento da fatura no valor de R$ 5.205,62. Paguei através do código de barras uma vez que não recebo a fatura em minha residência e já fiz diversas reclamações sobre esse assunto. O cartão possui um limite de R$ 7.000,00. No dia 01/01/18 após visualizar a fatura que me foi enviada por e-mail, liguei questionando sobre duas cobranças que desconhecia e a atende me informou que para efetuar a contestação e análise do que poderia ter ocorrido teria que cancelar o cartão. Como não possuo outro cartão e com viagens programadas optei por não cancelar. Lembrando que as duas despesas já haviam sido pagas no dia 26/12. No dia 03/01 abasteci o carro e paguei no cartão de crédito. No dia 04/01 realizei um compra pela internet e foi autorizada e confirmada por email. No dia 05/01, eu e minha esposa fomos até um restaurante e como de costume fui pagar a conta com o cartão de crédito e foi negado por duas vezes apresentando a mensagem de não autorizado. Por sorte eu estava com o valor em espécie disponível no momento. No dia 06/01 liguei na central de atendimento da caixa 40049009 e através do atendimento eletrônico obtive as informações sobre limites, saldos, etc; tendo disponível para utilização R$ 3.765,00. Ao constatar o limite disponível para compras suponhei que a máquina do estabelecimento que havia dado não autorizado estava com problemas. Hoje dia 07/01 passamos o dia no clube e quando fui acertar a conta entreguei o cartão e mais uma vez deu a mensagem ""não autorizado"". Porem, hoje foi diferente pois não estava com o dinheiro que correspondia o valor total da conta. Fizemos recentemente a cota no clube e hoje foi nosso segundo dia. Liguei para a central 40049009 novamente e a atendente me informou que o cartão havia sido cancelado definitivamente dia 05/01 a meu pedido. Não discuti com a atendente, até porque a questão no momento era pagar a conta. Passamos por constrangimento no dia do restaurante e hoje principalmente, pelo fato que não tínhamos o dinheiro no momento. Tive que ligar para um amigo que com muita presteza foi até o clube e me emprestou o dinheiro. Não paguei com cartão débito porque não estava comigo. Geralmente ando com uma carteira com habilitação, cartão do plano de saúde, cartão de crédito e pouco dinheiro. Após o dia 26/12 não liguei mais para a central de atendimento 40049009. Como eu solicitei este cancelamento? Quero a gravação da conversa onde solicito tal cancelamento. Preciso do cartão! Quero providências urgentes. Caso não receba nenhum contato me informando a normalização do cartão vou procurar os meus direitos devido ao cancelamento indevido sem minha autorização e consentimento e também pelo constrangimento passado por duas vezes tendo o limite disponível negado.",2,Negativo,Reclamação,
1032,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Respeitem os clientes e cumpram as leis!!!!!Prevaricação é um crime funcional, praticado por funcionário público contra a Administração Pública. A prevaricação consiste em retardar, deixar de praticar ou praticar indevidamente ato de ofício, ou praticá-lo contra disposição expressa de lei, para satisfazer interesse ou sentimento pessoal. [1]

Importante ressaltar que não é admitida a modalidade culposa. Ao deixar de fazer algo que deve ser feito seguindo o princípio da eficiência e celeridade para satisfazer um interesse pessoal, esse comportamento é entendido juridicamente como dolo (intencionalidade). Pode ser classificado como omissivo, quando o funcionário deixa de fazer seu trabalho, ou comissivo, quando o funcionário intencionalmente atrasa a execução de seu trabalho. Cabe transação penal e sursis (Suspensão Condicional da Pena).

Sujeito ativo: funcionário público que retarda ou deixa de fazer seu trabalho.
Sujeito passivo: a Administração Pública.
Objeto material: é o ato de ofício que couber ao funcionário, a pena é cumulativa.
Código Penal Brasileiro	Editar

Art. 319: ""Retardar ou deixar de praticar, indevidamente, ato de ofício, ou praticá-lo contra disposição expressa de lei, para satisfazer interesse ou sentimento pessoal:
Pena: Detenção, de três meses a um ano, e multa.""[2]",0,Negativo,Reclamação,Atendimento Agências
1033,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Como se resolve problemas da caixa?? Com processo??
Paguei meu boleto da habitação dia 5/12/2017 e notei que não deu baixa, liguei para o 0800 que mandou eu ir na minha agência, fui la com bebe de 7 dias no colo pra tentar resolver e o atendente disse que ia dar baixa na cobrança, mas ate o momento nada, são 90 dias úteis pra dar baixa? E quem paga o juros?",0,Negativo,Reclamação,Habitação
1034,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Bom dia pessoal. Possuo NIS e dados atualizados no Cadúnico. A respeito da IDJovem, até quando posso estar emitindo-a? Até a data de aniversário, quando deixo de ter 29 anos? Ou tem um período anterior ou posterior a esse que é vetado a emissão?",0,Neutro,Dúvida,Programas Sociais
1035,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Que adianta pede ir inbox venho falando mesma coisa e ninguém resolve é esqueci nome pessoa atendeu por msg e ligou disse viesse acontecer mesmo desconto poderia vir aqui reclamar. Mais parece tô falando inglês tenho fica repetindo mesmo assunto várias vezes . Aja paciência ! 😡,0,Negativo,Reclamação,Atendimento Redes Sociais
1036,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Perdi meu cartão fiz o pedido na minha agência nunca chegou o cartão. Já para prevenir fiz a senha eletrônica achando que ia ser útil, pois não moro na cidade que é minha agência e não consigo fica indo na agência pois trabalho. Agora estou tentando transferir um dinheiro e não consigo. Desde ontem estou esperando o código de ativação por sms e nada. Será que dá da caixa me ajudar já que meu cartão nunca chegou preciso transferir meu dinheiro.",0,Negativo,Solicitação,Cartões
1037,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Jamais tenham um cartão Caixa, jamais. Atendimento não dá protocolo, seu cartão é clonado e demoram mais que o prazo estipulado de 20 dias úteis para resolver e o cliente tem que provar sua honestidade. Uma vergonha, não caiam nesse de Cartão Caixa!",0,Negativo,Reclamação,
1038,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Olá, boa tarde. Estou tentando desde o inicio da semana efetuar meu cadastro no programa de Identidade Jovem, porém o aplicativo me informa que o meu cadastro foi excluído. Já atualizei ele na prefeitura da cidade e mesmo assim aparece a mensagem. Como posso proceder?",0,Neutro,Dúvida,Programas Sociais
1039,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Porque não respondem as mensagens in box, desde o dia 26/12/2017 estou aguardando resposta dessas mensagens. Agência 0927- Ituverava/SP atendimento horrível querendo cobrar R$ 5,70 pela Segunda Via de um boleto sendo que nunca me mandam a 1° Via, muito desorganizado e irresponsável, querendo que abrisse uma conta para pagar o boleto isso caracteriza venda casada. Só Brasil mesmo, a gente ter de brigar para pagar uma conta.",0,Negativo,Reclamação,Habitação
1040,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Fui abrir uma conta na caixa e me pediram para trazer original e cópia dos meus documentos isso está certo?  Por que tenho que trazer a copia?  Os documentos não deveriam ser digitalizados? ?????? Onde está a norma do banco central que me obriga a levar cópia de documentos??? AG. Em São Paulo bairro do Tremembe péssimo atendimento não me deixaram nem entrar na agência fui barrada pela atendente na área de caixas eletrônicos me pedindo a tal cópia,0,Negativo,Denúncia,"Contas, Atendimento Agências"
1041,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Tentando contato via telefone (todos os possíveis) e via in box para obter uma informação razoavelmente simples. Quero o link para consulta pública dos editais abertos pela Caixa para licitação de novas unidades Lotéricas! Será que podem responder, por favor?!",0,Neutro,Dúvida,Loterias
1042,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Banco Lixo em pleno século 21, pedindo senha silábica, forçando os clientes a alterar toda hora, pessoal Banco Inter digital, sem as filas astronomicas, sem frescurinha de ir na agência pra resolver qualquer coisa, sem taxas, TED gratuito, faço propaganda de graça quando é bom!",0,Negativo,Reclamação,"Atendimento Agências, Outros/Não Especificado"
1043,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Boa tarde. Quando participei do programa Jovem Aprendiz, gerou um NIS. Agora tento me inscrever no iD Jovem e não consigo. Como faço pra resolver isso?",0,Neutro,Dúvida,Outros/Não Especificado
1044,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Abrir uma conta na segunda feira Caixa e até agora não estou conseguindo me cadastrar no Internet Banking. Preencho tudo certo, quando vou prosseguir aparece: SENHA NÃO CADASTRADA. Sendo que no dia que abrir a conta na agência eu coloquei uma senha de 4 digitos. Me ajudem por favor!",0,Negativo,Solicitação,Internet Banking
1045,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Ola. Estou tentando tirar um dinheiro na minha conta da caixa. O meu cartão é conta salário e aparece a mensagem na tela ( conta vinculada)  e nada mais. O que aconteceu com minha conta,0,Neutro,Dúvida,Contas
1046,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Sou cliente caixa tbm e mais uma vez vejo a incompetência e a falta de respeito com o cliente. Tem mais é que privatizar mesmo, porque como está, não pode continuar.",1,Negativo,Reclamação,Outros/Não Especificado
1047,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,1h30 esperando para tirar uma certidão de PIS ativo (e ainda aqui sem previsão de atendimento). Um funcionário para atender todo mundo. Absurdo!,1,Negativo,Denúncia,Atendimento Agências
1048,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Caixa Econômica  é  um banco horroroso. Hoje 21 de Janeiro de 2018. Sem acesso a conta. Nao consegui passar cartão  de débito  e nem consigo acessar o Internet Banking.  Banco sempre com problemas e atendimento  horroroso.,1,Negativo,Reclamação,"Contas, Atendimento Agências, Atendimento Telefone, Atendimento Redes Sociais, Internet Banking"
1049,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Eu gosto da Caixa, mas tem coisas que acontecem que me deixam muito decepcionada, falta de organização, falta de respeito e péssima comunicação com o cliente!",1,Negativo,Reclamação,Atendimento Agências
1050,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,A caixa tem um bando de vigarista mentirosos (gerentes) pricipalmente daqui natal RN .com serteza...,0,Negativo,Reclamação,Atendimento Agências
1051,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Boa tarde !!!
Estou na caixa econômica de Sertãozinho SP da rua Barão do Rio Branco , pela segunda vez esse mês é advinha , tem um atendente para mais de 100 pessoas !!!
Isso é um absurdo !!",0,Negativo,Denúncia,Atendimento Agências
1052,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Banco lixo a mas de 4 horas na fila meu avô tem 89 anos e está passando esse constrangimento  uma pessoa atendendo uma vergonha, atendente grosseiro pensa que tá na casa dele folgado",0,Negativo,Reclamação,Atendimento Agências
1053,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Olá Caixa maravilhosa, tô querendo emprego, tenho 17 anos e com ensino médio completo. Como eu faço?? PS: amo vcs <3",0,Neutro,Solicitação,Outros/Não Especificado
1054,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Quando vão tomar vergonha na cara...já chega ter 12 vice-presidentes..e outra, patrocinar times de futebol? Pra que...todo brasileiro já nasce amarrado a vcs...deixe isso para empresas privadas, empresa pública não é para ficar investindo em nenhum esporte, a única finalidade têm que ser investimentos públicos e para seus clientes...",0,Negativo,Reclamação,Outros/Não Especificado
1055,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Um banco que não tem um sistema instável e serviços que só se pode fazer na agência de origem!! Falta melhorar muito!!,0,Negativo,Reclamação,Outros/Não Especificado
1056,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Porque não informam que o telefone celular tem que estar cadastrado para poder instalar o app,0,Negativo,Reclamação,Mobile
1057,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Olá gostaria de saber se quem recebe benefício loas bpc pode ou não fazer empréstimos.,0,Neutro,Dúvida,Outros/Não Especificado
1058,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"OLÁ BOm dia 
Meu bolsa família não saiu 
Será que ele poderá sair amanhã?
Pois no calendário ele ia sair hoje
Eu atualizei todos os documentos que era para ser atualizado mais não saiu",0,Neutro,Dúvida,Programas Sociais
1059,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Estou alguns dias entrando em contato com chat, mas não obtive uma resposta. :(",0,Neutro,Solicitação,Atendimento Redes Sociais
1060,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Continuo sem nenhuma resposta quanto ao meu problema. Tentei novamente utilizar o serviço de saque cash do meu cartão de crédito Visa nos Bancos 24hs e sempre a mesma mensagem ao inserir o cartão no terminal ""ESSA INSTITUIÇÃO SE ENCONTRA FORA DO AR NO BANCO 24HS"".",0,Negativo,Reclamação,Outros/Não Especificado
1061,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Caixa no dia 22/01/18, tentei passar o cartão de débito para combustível e outra conta, passei vergonha. Deu conta não aprovada e mais tarde vi que debitaram duas vezes uma compra e uma da outra, no total de 345 reais. Vergonha.",0,Negativo,Reclamação,"Contas, Cartões"
1062,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Gostaria de saber quando vcs vão resolver o problema do sacartão do cartão empresarial (40049008) que não funciona já a mais de 4 meses e ninguém tem uma solução,0,Negativo,Reclamação,Cartões
1063,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Tenho cartão de crédito Visa com bandeira Plus no verso. A dois dias estou tentando utilizar o serviço que supostamente eu tenho de saque para eventuais emergências que na verdade não existe na prática. Conversei com pelo menos 4 atendentes da caixa pelo 0800 e nenhum deles souberam me informar o que realmente estava acontecendo. Por fim falei hoje com a atendente do Banco 24hs pelo 0800 e ela me informou que todos os caixas do Banco 24hs independente de ser Plus ou nao, não estão atendendo os cartões de credito da caixa para saque a ""6 MESES"". Tenho o serviço disponível no meu cartão e no meu contrato mas não consigo utilizar muito bacana isso. O mais impressionante é que nenhum dos atendentes do 0800 da caixa soube me informar a real situação. QUERO DAR OS MEUS PARABÉNS PELA INCOMPETÊNCIA DOS FUNCIONÁRIOS DO 0800 E PELA FALTA DE INFORMAÇÃO, E A INSTITUIÇÃO CAIXA ECONOMICA FEDERAL PELA FALTA DE CREDIBILIDADE EM OFERECER UM SERVIÇO QUE NA PRATICA NÃO EXISTE A 6 MESES. E NOS CLIENTES QUE NOS FERRAMOS. ESTOU MUITO INSATISFEITO FICA AQUI MEU REGISTRO. JÁ ABRI RECLAMAÇÃO PELO 0800 PELO MENOS NISSO SÃO BONS REGISTRAR NOSSA RECLAMAÇÃO POIS A SOLUÇÃO MESMO NADA!",0,Negativo,Reclamação,Cartões
1064,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Boa tarde! Hj pela manhã fui até a agência da Caixa para imprimir  um talão e, para minha surpresa, o caixa que realizava essa operação no auto-atendimento foi retirado. Ao contatar com um funcionário me informaram que eu teria que solicitar no caixa ou via correio. Realmente a caixa regrediu no quesito tecnologia. E se eu fico sem talão no horário em que o banco está fechado? Fiquei muito irritado com isso. Amanhã mesmo estou migrando para outro banco.",0,Negativo,Reclamação,Contas
1065,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Responde minga msg,quero pagar....
Em uma crise dessa o cliente que pagar e vc faz pouco caso.",0,Negativo,Solicitação,Outros/Não Especificado
1066,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Olá queria saber pq meu PIS veio só 327? Eu trabalhei 2017 todo de carteira assinada. Sou do mês de janeiro . Me tomaram um ano de PIS. Agora isso vai entender,0,Negativo,Dúvida,PIS
1067,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Boa tarde! Estou a dias SOMENTE TENTANDO RECEBER O BOLETO PRA EU PAGAR e em todos os setores que ligo ninguém pode resolver, eu não recebo os boletos em casa e nem consigo imprimir pela internet, meu nome está no SPC por conta disso! Onde eu moro não tem banco da Caixa, será q eu vou ter q viajar 200Km pra imprimir um boleto? Tá difícil trabalhar com a caixa, todos os meses a mesma dificuldade! Espero que possam resolver esta questão!",0,Negativo,Reclamação,Outros/Não Especificado
1068,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Boa tarde , gostaria de saber como funciona a anuidade do cartao de crédito MasterCard ?",0,Neutro,Dúvida,Cartões
1069,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Olá queria saber oq está acontecendo com caixa fui fazer compra meu cartão não queria passa nas maquininha ai fui no caixa 24 hr também ñ conseguir sacar 😥,0,Neutro,Solicitação,"Contas, Cartões"
1070,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,20 minutos na fila em dias normais? Me respeite e para de mentir. Hoje fiquei mais de 60 minutos e até agora não fui atendido. Calhordas. Estou na agência 3459 em Palmas e até agora nada. Já se passaram 1 hora aqui esperando,0,Negativo,Denúncia,Atendimento Agências
1071,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Minha parcela do seguro desemprego era para ser liberada pela caixa desde o dia 11/01 e até agora não foi liberado na minha conta. Como devo proceder? Houve algum Problema na caixa? Quando será liberada?,0,Neutro,Solicitação,Seguro-Desemprego
1072,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,COMO CANCELO MEU CARTÃO EMPRESARIAL? NEM NA AGENCIA NEM NO TELEFONE RESOLVEM. COMO FAÇO?,0,Neutro,Dúvida,"Cartões, Atendimento Agências, Atendimento Telefone"
1073,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Meu pis sumiu.... Consta como pago sendo que na minha conta não caiu nada e nem estamos na data de Janeiro correta. Como proceder?,0,Neutro,Denúncia,PIS
1074,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,VOCES NÃO DEIXAM BRASILIA 2 GANHADORES DA LOTOFACIL!!!! MUITOESTRANHO,0,Negativo,Reclamação,Loterias
1075,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,"Ola! Necessito falar com alguém URGENTE sobre o meu FGTS. Estou morando no exterior e tenho valores de FGTS a sacar, mas ao consultar meu extrato hoje, vejo que em ABRIL de 2017 FOI SACADO TODO MEU SALDO!!!!!  Nos lancamentos consta uma descricao ""SAQUE DEP - COD 87"" e ""SAQUE JAM - COD 87"" AGRADECO UMA EXPLICACAO DA CAIXA! E como faco para resgatar meu saldo, pois dentro de pouco vou ao Brasil.",0,Neutro,Dúvida,FGTS
1076,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Vamos trocar de banco urgente. A caixa já deu o que tinha de dar.,0,Negativo,Reclamação,Outros/Não Especificado
1077,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Gostaria só de saber meu código IBAN e vocês não estão me respondendo!,0,Negativo,Dúvida,Outros/Não Especificado
1078,https://www.facebook.com/caixa/photos/a.155187597863639.29663.155187484530317/1533743556674696/?type=3,Gostaria de saber se é verdade que o limite do pro cotista caiu novamente para 50%? Em imóvel usado,0,Neutro,Dúvida,Habitação
